column_name,question_text,question_type,value,value_label,group
B2_2,"Which of the following best describes the value of Agile Production Configuration to your company? Agile Production Configuration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,5,5 Moderate Value: This capability drives moderate value for our company.,
B2_2,"Which of the following best describes the value of Agile Production Configuration to your company? Agile Production Configuration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,6,6,
B2_2,"Which of the following best describes the value of Agile Production Configuration to your company? Agile Production Configuration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,7,7,
B2_2,"Which of the following best describes the value of Agile Production Configuration to your company? Agile Production Configuration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,8,8,
B2_2,"Which of the following best describes the value of Agile Production Configuration to your company? Agile Production Configuration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,9,9,
B2_2,"Which of the following best describes the value of Agile Production Configuration to your company? Agile Production Configuration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,10,10 Preeminent Value: This capability drives top value for our company.,
B3_2,"Which of the following best describes the difficulty or ease of adopting Agile Production Configuration to your company? Agile Production Configuration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,0,0 No Difficulty: Our pursuit of this initiative has encountered no difficulty.,
B3_2,"Which of the following best describes the difficulty or ease of adopting Agile Production Configuration to your company? Agile Production Configuration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,1,1,
B3_2,"Which of the following best describes the difficulty or ease of adopting Agile Production Configuration to your company? Agile Production Configuration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,2,2,
B3_2,"Which of the following best describes the difficulty or ease of adopting Agile Production Configuration to your company? Agile Production Configuration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,3,3,
